id,label,tweet
2696,1,a dystopian tale of  radicalisation &amp; revenge  preorder for 99c/99p 
2702,1,user fascism doesn't arrive doing a nazi ? salut.but ! in . a sharp suit altright ;  richardspencer trumpism d
2702,1,user fascism doesn't arrive doing a nazi salut.but in a sharp suit altright  richardspencer trumpism d
2716,1,user and . it leads to more ; violence 
2716,1,user and it leads to more violence 
2722,1,how ? trump  is viewed . by women! explained ; b michelleobama   womensmarch women predator 
2722,1,how trump  is viewed by women! explained b michelleobama   womensmarch women predator 
2751,1,! user has happened far too often  user
2751,1,user has happened far too often  user
2785,1,happy newyear! sameshitnewyear corruption trump terrorattack fundamentalism  violence ? isis crisis hatred murder terrorism
2785,1,happy newyear! sameshitnewyear corruption trump terrorattack fundamentalism  violence isis crisis hatred murder terrorism
2797,1,"""the ? education of public servants is . a ? critical pa of the path forward..."" so true. : "
2797,1,"""the education of public servants is a critical pa of the path forward..."" so true. "
2800,1,only a   ; bigoted person would tweet me.  ; calling . me : names : for ! telling the truth. 
2800,1,only a   bigoted person would tweet me.  calling me names for telling the truth. 
2820,1,.user you suppo hrc who was funded by saudi woman-degrading pigs. you suppo women ! not driving and covering their face. 
2820,1,.user you suppo hrc who was funded by saudi woman-degrading pigs. you suppo women not driving and covering their face. 
2830,1,the holidays will be better ! than ever now marijuana unleashed is at ibooks.   
2830,1,the holidays will be better than ever now marijuana unleashed is at ibooks.   
2840,1,; you might be : a libtard if... libtard  sjw ; liberal politics 
2840,1,you might be a libtard if... libtard  sjw liberal politics 
2845,1,multiple types of racism ! in america  !  us america
2845,1,multiple types of racism in america   us america
2851,1,: user disgusting racist thugs look forward to . him going ? back to jail 
2851,1,user disgusting racist thugs look forward to him going back to jail 
2899,1,user user the correct way it should ; have been ? written!!! doesn't matter her profession!!!  is ; clearly still a . thing!
2899,1,user user the correct way it should have been written!!! doesn't matter her profession!!!  is clearly still a thing!
2905,1, girl get fuck leg ; fucking
2905,1, girl get fuck leg fucking
2914,1,and ? there you have it folx. . the numbers don't lie. americans ; are mostly .
2914,1,and there you have it folx. the numbers don't lie. americans are mostly .
2924,1,how the altright uses  &amp; insecurity to lure ? men into ! whitesupremacy ?  ?   
2924,1,how the altright uses  &amp; insecurity to lure men into whitesupremacy    
2927,1, user  user own team up ; with ; new mc user &amp; show what phillysuppophilly &amp; combat  
2927,1, user  user own team up with new mc user &amp; show what phillysuppophilly &amp; combat  
2930,1,. democrat pay has alway been : the pay of   : before it was black inferior to ; whites. now whites ! are inferior ; to everybody
2930,1,democrat pay has alway been the pay of   before it was black inferior to whites. now whites are inferior to everybody
2964,1,. how . far is europe swinging : to the right? - nyt  libcrib uniteblue fascism trump fear ignorance  hate
2964,1,how far is europe swinging to the right? - nyt  libcrib uniteblue fascism trump fear ignorance  hate
2969,1,user why ! is 4 whores . on ring of fire ?  misogyny
2969,1,user why is 4 whores on ring of fire ?  misogyny
2994,1,aloha and  on ?  we oppose fascism  and all warsforoil 
2994,1,aloha and  on  we oppose fascism  and all warsforoil 
2998,1,  sea shepherd ; suppoers are racist!  .  antiracism seashepherd
2998,1,  sea shepherd suppoers are racist!   antiracism seashepherd
3002,1,dear theresamay. brexit . is  &amp; lies. remainers : should . never unite ; with leavers. have ! a ! shit christmas lady 
3002,1,dear theresamay. brexit is  &amp; lies. remainers should never unite with leavers. have a shit christmas lady 
3018,1, nyc : assault womenonly forher ? 27 newyears : resolution womenissues- self defense for women course
3018,1, nyc assault womenonly forher 27 newyears resolution womenissues- self defense for women course
3020,1,; texas the principal resigned! .  justicereform the politicians are : corrupt. that means ! the judges are in... . 
3020,1,texas the principal resigned!  justicereform the politicians are corrupt. that means the judges are in... 
3058,1, and destructive ; socialists maddow ? user : 
3058,1, and destructive socialists maddow user 
3060,1,": ""beware the """"snowball effect"""" ! blackman! pa . 2 ;   """
3060,1,"beware the ""snowball effect"" blackman! pa 2   "
3081,1,you might ? be a libtard ! if... ; libtard  sjw ! liberal politics 
3081,1,you might be a libtard if... libtard  sjw liberal politics 
3084,1,chepstow gwent ! : police : appeal following 2 alleged  assaults  : wales cymru
3084,1,chepstow gwent : police appeal following 2 alleged  assaults  wales cymru
3101,1,"user ""the holidays are ? a violent ! time for ; me and ive begun to ? question the ! impoance of families.familycircus chri "
3101,1,"user ""the holidays are a violent time for me and ive begun to question the impoance of families.familycircus chri "
3120,1,user check this out! i mentioned this org ! to you back in april. founder is a girl from nyc. happy new yea 
3120,1,user check this out! i mentioned this org to you back in april. founder is a girl from nyc. happy new yea 
3122,1,christians saying i am not racist is  enough protest and denounce !   . retweet 
3122,1,christians saying i am not racist is  enough protest and denounce   retweet 
3124,1,check out this flyer for trump! yay ; titties! question: do we have to bring ; our own pussy to grab ! or will ? pussy be 
3124,1,check out this flyer for trump! yay titties! question: do we have to bring our own pussy to grab or will pussy be 
3135,1,? you might be a ? libtard ! if... libtard  sjw ; liberal politics 
3135,1,you might be a libtard if... libtard  sjw liberal politics 
3139,1,user you might be : a libtard if... libtard  sjw . liberal . politics . 
3139,1,user you might be a libtard if... libtard  sjw liberal politics 
3142,1,"user dealing with relatives . reminding you that : ""the clock"" . is ticking? this ! might help. .  childfree"
3142,1,"user dealing with relatives reminding you that ""the clock"" is ticking? this might help.  childfree"
3147,1,we have to do this. need ; to change  profiling economicapahied ? hatespeech . and ? get : service to . the poor. 
3147,1,we have to do this. need to change  profiling economicapahied hatespeech and get service to the poor. 
3168,1,user .user what a douchebag. like his dad!  ; assholes . rapists pedophiles evil satanists 
3168,1,user .user what a douchebag. like his dad!  assholes rapists pedophiles evil satanists 
3170,1,work out the idea of creating a substantive argument and making a point rather than calling names. . 
3170,1,work out the idea of creating a substantive argument and making a point rather than calling names. 
3211,1,and we're happy another year passed!  stop : 
3211,1,and we're happy another year passed!  stop 
3250,1,ultimately a joke from early : 2 ; that i wish i didn't ; have to tell. i also ; wish it ; didn't do as ! well as it did ! 
3250,1,ultimately a joke from early 2 that i wish i didn't have to tell. i also wish it didn't do as well as it did 
3258,1,user user sad that there ? is so much hatred towards jews in eu &amp; xians in me. remember xians of kenya nigeria 
3258,1,user user sad that there is so much hatred towards jews in eu &amp; xians in me. remember xians of kenya nigeria 
3289,1,user feminismiscancer feminismisterrorism : feminismmuktbharat why :  malevote is ignored  user
3289,1,user feminismiscancer feminismisterrorism feminismmuktbharat why  malevote is ignored  user
3297,1,? lessons : to be : learned   ! why do we...hate?    don't shoot d messenger...just press ; play . ... 
3297,1,lessons to be learned   why do we...hate?    don't shoot d messenger...just press play ... 
3302,1, trump corruptgop user user history can not be erased with your money and power : 
3302,1, trump corruptgop user user history can not be erased with your money and power 
3304,1,.  hours of walking in nyc as a woman    newyork women men bigots
3304,1, hours of walking in nyc as a woman    newyork women men bigots
3308,1,user carlpalladino makes ?  . comments about . michelleobama.  
3308,1,user carlpalladino makes  comments about michelleobama.  
3325,1,user allahsoil when the market crashed in march ; 2 greenspan cut interest rates ? even more    
3325,1,user allahsoil when the market crashed in march 2 greenspan cut interest rates even more    
3338,1,new video shows how  this guy  and how . he staed to abuse and humiliated an muslim : guy 
3338,1,new video shows how  this guy  and how he staed to abuse and humiliated an muslim guy 
3340,1,launching politicalmillennial in january! stay tuned ! for dates!letstalkabout :  climatechange : education 
3340,1,launching politicalmillennial in january! stay tuned for dates!letstalkabout  climatechange education 
3347,1,user user i find the burka offensive because the implication that men ? can't control themselves on sight of an uncov
3347,1,user user i find the burka offensive because the implication that men can't control themselves on sight of an uncov
